mobileid,reporttime,mobiletypeid,mobileactivityid,mobilestatusid,pos_lon,pos_lat,pos_alt,pos_speed,pos_dir,plm_payload,plm_inc,plm_status,is_reversed,vessel_angle,plm_state,reporttime_display
DT3208,2025-06-07 05:08:14,2,0,D98,117.45744,0.59455,91.8,0.06297,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:14
DT3208,2025-06-07 05:08:17,2,0,D98,117.45744,0.59455,92.2,0.00185,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:17
DT3208,2025-06-07 05:08:20,2,0,D98,117.45745,0.59455,92.5,0.0426,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:20
DT3208,2025-06-07 05:08:23,2,0,D98,117.45745,0.59455,92.7,0.03519,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:23
DT3208,2025-06-07 05:08:26,2,0,D98,117.45745,0.59456,93.1,0.00926,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:26
DT3208,2025-06-07 05:08:29,2,0,D98,117.45745,0.59456,93.5,0.02408,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:29
DT3208,2025-06-07 05:08:32,2,0,D98,117.45745,0.59456,93.8,0.03334,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:32
DT3208,2025-06-07 05:08:35,2,0,D98,117.45745,0.59456,94.4,0.04815,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:35
DT3208,2025-06-07 05:08:38,2,0,D98,117.45745,0.59456,95.0,0.08149,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:38
DT3208,2025-06-07 05:08:41,2,0,D98,117.45746,0.59456,95.6,0.03704,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:41
DT3208,2025-06-07 05:08:44,2,0,D98,117.45746,0.59456,96.1,0.00926,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:44
DT3208,2025-06-07 05:08:47,2,0,D98,117.45746,0.59456,96.5,0.01111,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:47
DT3208,2025-06-07 05:08:50,2,0,D98,117.45746,0.59456,96.6,0.11482,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:50
DT3208,2025-06-07 05:08:53,2,0,D98,117.45746,0.59455,96.7,0.02963,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:53
DT3208,2025-06-07 05:08:56,2,0,D98,117.45746,0.59455,96.9,0.02037,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:56
DT3208,2025-06-07 05:08:59,2,0,D98,117.45747,0.59455,97.0,0.05741,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:08:59
DT3208,2025-06-07 05:09:02,2,0,D98,117.45747,0.59455,97.0,0.02593,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:02
DT3208,2025-06-07 05:09:05,2,0,D98,117.45747,0.59455,97.0,0.07038,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:05
DT3208,2025-06-07 05:09:08,2,0,D98,117.45747,0.59455,96.9,0.04445,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:08
DT3208,2025-06-07 05:09:11,2,0,D98,117.45747,0.59454,96.7,0.03334,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:11
DT3208,2025-06-07 05:09:14,2,0,D98,117.45747,0.59454,96.5,0.03334,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:14
DT3208,2025-06-07 05:09:17,2,0,D98,117.45747,0.59454,96.0,0.02963,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:17
DT3208,2025-06-07 05:09:20,2,0,D98,117.45746,0.59454,95.4,0.07223,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:20
DT3208,2025-06-07 05:09:23,2,0,D98,117.45746,0.59454,94.9,0.06482,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:23
DT3208,2025-06-07 05:09:26,2,0,D98,117.45746,0.59454,94.5,0.10001,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:26
DT3208,2025-06-07 05:09:29,2,0,D98,117.45745,0.59453,94.1,0.03519,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:29
DT3208,2025-06-07 05:09:32,2,0,D98,117.45745,0.59453,93.8,0.05,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:32
DT3208,2025-06-07 05:09:35,2,0,D98,117.45745,0.59453,93.8,0.03334,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:35
DT3208,2025-06-07 05:09:38,2,0,D98,117.45744,0.59453,93.9,0.05,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:38
DT3208,2025-06-07 05:09:41,2,0,D98,117.45744,0.59453,94.2,0.03519,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:41
DT3208,2025-06-07 05:09:44,2,0,D98,117.45744,0.59453,94.6,0.0463,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:44
DT3208,2025-06-07 05:09:47,2,0,D98,117.45744,0.59453,95.0,0.00741,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:47
DT3208,2025-06-07 05:09:50,2,0,D98,117.45743,0.59453,95.6,0.04445,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:50
DT3208,2025-06-07 05:09:53,2,0,D98,117.45743,0.59453,96.0,0.0426,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:53
DT3208,2025-06-07 05:09:56,2,0,D98,117.45743,0.59453,96.6,0.00741,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:56
DT3208,2025-06-07 05:09:59,2,0,D98,117.45742,0.59453,97.1,0.05186,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:09:59
DT3208,2025-06-07 05:10:02,2,0,D98,117.45742,0.59453,97.6,0.01111,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:02
DT3208,2025-06-07 05:10:05,2,0,D98,117.45742,0.59453,98.2,0.06852,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:05
DT3208,2025-06-07 05:10:08,2,0,D98,117.45742,0.59453,98.5,0.0426,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:08
DT3208,2025-06-07 05:10:11,2,0,D98,117.45742,0.59453,98.8,0.04815,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:11
DT3208,2025-06-07 05:10:14,2,0,D98,117.45741,0.59453,99.4,0.02222,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:14
DT3208,2025-06-07 05:10:17,2,0,D98,117.45741,0.59453,100.0,0.03889,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:17
DT3208,2025-06-07 05:10:20,2,0,D98,117.45741,0.59453,100.4,0.03148,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:20
DT3208,2025-06-07 05:10:23,2,0,D98,117.45741,0.59453,100.5,0.02222,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:23
DT3208,2025-06-07 05:10:26,2,0,D98,117.45741,0.59453,100.7,0.11853,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:26
DT3208,2025-06-07 05:10:29,2,0,D98,117.45741,0.59453,100.9,0.1352,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:29
DT3208,2025-06-07 05:10:32,2,0,D98,117.45741,0.59453,100.9,0.02408,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:32
DT3208,2025-06-07 05:10:35,2,0,D98,117.45741,0.59454,100.9,0.10742,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:35
DT3208,2025-06-07 05:10:38,2,0,D98,117.45741,0.59454,100.8,0.03704,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:38
DT3208,2025-06-07 05:10:41,2,0,D98,117.45741,0.59454,100.7,0.02037,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:41
DT3208,2025-06-07 05:10:44,2,0,D98,117.45741,0.59454,100.8,0.04445,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:44
DT3208,2025-06-07 05:10:47,2,0,D98,117.45741,0.59454,100.8,0.03889,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:47
DT3208,2025-06-07 05:10:50,2,0,D98,117.45741,0.59454,101.0,0.03519,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:50
DT3208,2025-06-07 05:10:53,2,0,D98,117.45741,0.59454,101.0,0.04815,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:53
DT3208,2025-06-07 05:10:56,2,0,D98,117.45741,0.59454,101.1,0.0889,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:56
DT3208,2025-06-07 05:10:59,2,0,D98,117.45741,0.59454,101.2,0.05556,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:10:59
DT3208,2025-06-07 05:11:02,2,0,D98,117.45741,0.59454,101.3,0.05,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:02
DT3208,2025-06-07 05:11:05,2,0,D98,117.4574,0.59455,101.3,0.05926,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:05
DT3208,2025-06-07 05:11:08,2,0,D98,117.4574,0.59455,101.6,0.03519,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:08
DT3208,2025-06-07 05:11:11,2,0,D98,117.4574,0.59455,101.8,0.06667,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:11
DT3208,2025-06-07 05:11:14,2,0,D98,117.4574,0.59455,102.0,0.02222,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:14
DT3208,2025-06-07 05:11:17,2,0,D98,117.4574,0.59455,102.3,0.05741,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:17
DT3208,2025-06-07 05:11:20,2,0,D98,117.4574,0.59455,102.5,0.08334,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:20
DT3208,2025-06-07 05:11:23,2,0,D98,117.4574,0.59455,102.7,0.0463,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:23
DT3208,2025-06-07 05:11:26,2,0,D98,117.4574,0.59455,102.8,0.02222,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:26
DT3208,2025-06-07 05:11:29,2,0,D98,117.4574,0.59455,102.8,0.07038,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:29
DT3208,2025-06-07 05:11:32,2,0,D98,117.4574,0.59455,102.8,0.01296,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:32
DT3208,2025-06-07 05:11:35,2,0,D98,117.4574,0.59455,102.6,0.03889,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:35
DT3208,2025-06-07 05:11:38,2,0,D98,117.4574,0.59455,102.3,0.06667,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:38
DT3208,2025-06-07 05:11:41,2,0,D98,117.4574,0.59455,102.0,0.07408,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:41
DT3208,2025-06-07 05:11:44,2,0,D98,117.4574,0.59455,101.4,0.03889,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:44
DT3208,2025-06-07 05:11:47,2,0,D98,117.45741,0.59455,100.7,0.10371,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:47
DT3208,2025-06-07 05:11:50,2,0,D98,117.45741,0.59455,100.1,0.06852,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:50
DT3208,2025-06-07 05:11:53,2,0,D98,117.45741,0.59455,99.4,0.12038,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:53
DT3208,2025-06-07 05:11:56,2,0,D98,117.45741,0.59455,98.5,0.01296,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:56
DT3208,2025-06-07 05:11:59,2,0,D98,117.45741,0.59455,97.7,0.05,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:11:59
DT3208,2025-06-07 05:12:02,2,0,D98,117.45742,0.59455,97.0,0.07964,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:02
DT3208,2025-06-07 05:12:05,2,0,D98,117.45742,0.59456,96.3,0.0426,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:05
DT3208,2025-06-07 05:12:08,2,0,D98,117.45742,0.59456,95.6,0.03148,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:08
DT3208,2025-06-07 05:12:11,2,0,D98,117.45742,0.59456,95.1,0.06297,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:11
DT3208,2025-06-07 05:12:14,2,0,D98,117.45742,0.59456,94.6,0.0926,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:14
DT3208,2025-06-07 05:12:17,2,0,D98,117.45742,0.59456,93.8,0.05,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:17
DT3208,2025-06-07 05:12:20,2,0,D98,117.45742,0.59457,93.0,0.02222,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:20
DT3208,2025-06-07 05:12:23,2,0,D98,117.45741,0.59457,92.4,0.04815,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:23
DT3208,2025-06-07 05:12:26,2,0,D98,117.45741,0.59458,91.8,0.02963,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:26
DT3208,2025-06-07 05:12:29,2,0,D98,117.45741,0.59458,91.3,0.05556,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:29
DT3208,2025-06-07 05:12:32,2,0,D98,117.45742,0.59458,90.7,0.05556,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:32
DT3208,2025-06-07 05:12:35,2,0,D98,117.45742,0.59459,90.1,0.05371,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:35
DT3208,2025-06-07 05:12:38,2,0,D98,117.45741,0.59459,89.4,0.01667,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:38
DT3208,2025-06-07 05:12:41,2,0,D98,117.45741,0.59459,89.2,0.0426,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:41
DT3208,2025-06-07 05:12:44,2,0,D98,117.45741,0.5946,89.2,0.01111,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:44
DT3208,2025-06-07 05:12:47,2,0,D98,117.45741,0.5946,88.9,0.02593,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:47
DT3208,2025-06-07 05:12:50,2,0,D98,117.45741,0.5946,88.7,0.01667,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:50
DT3208,2025-06-07 05:12:53,2,0,D98,117.45741,0.5946,88.6,0.05,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:53
DT3208,2025-06-07 05:12:56,2,0,D98,117.4574,0.5946,88.4,0.04815,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:56
DT3208,2025-06-07 05:12:59,2,0,D98,117.4574,0.5946,88.0,0.0426,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:12:59
DT3208,2025-06-07 05:13:02,2,0,D98,117.4574,0.5946,87.8,0.03889,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:02
DT3208,2025-06-07 05:13:05,2,0,D98,117.4574,0.5946,87.9,0.01852,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:05
DT3208,2025-06-07 05:13:08,2,0,D98,117.4574,0.5946,87.8,0.05371,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:08
DT3208,2025-06-07 05:13:11,2,0,D98,117.4574,0.5946,87.7,0.04074,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:11
DT3208,2025-06-07 05:13:14,2,0,D98,117.4574,0.5946,87.6,0.02593,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:14
DT3208,2025-06-07 05:13:17,2,0,D98,117.4574,0.59461,87.4,0.02408,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:17
DT3208,2025-06-07 05:13:20,2,0,D98,117.45741,0.59461,87.2,0.05,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:20
DT3208,2025-06-07 05:13:23,2,0,D98,117.45741,0.59461,87.0,0.02222,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:23
DT3208,2025-06-07 05:13:26,2,0,D98,117.45741,0.59461,86.7,0.04445,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:26
DT3208,2025-06-07 05:13:29,2,0,D98,117.45741,0.59461,86.1,0.05186,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:29
DT3208,2025-06-07 05:13:32,2,0,D98,117.45741,0.59461,85.6,0.01296,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:32
DT3208,2025-06-07 05:13:35,2,0,D98,117.45741,0.59461,85.2,0.02222,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:35
DT3208,2025-06-07 05:13:38,2,0,D98,117.45741,0.59462,84.9,0.02963,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:38
DT3208,2025-06-07 05:13:41,2,0,D98,117.45742,0.59462,84.7,0.02593,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:41
DT3208,2025-06-07 05:13:44,2,0,D98,117.45742,0.59461,84.8,0.0426,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:44
DT3208,2025-06-07 05:13:47,2,0,D98,117.45742,0.59461,84.6,0.05371,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:47
DT3208,2025-06-07 05:13:50,2,0,D98,117.45743,0.59462,84.5,0.05371,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:50
DT3208,2025-06-07 05:13:53,2,0,D98,117.45743,0.59461,84.6,0.02778,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:53
DT3208,2025-06-07 05:13:56,2,0,D98,117.45743,0.59461,84.8,0.01111,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:56
DT3208,2025-06-07 05:13:59,2,0,D98,117.45743,0.59461,84.8,0.01667,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:13:59
DT3208,2025-06-07 05:14:02,2,0,D98,117.45744,0.59461,84.7,0.03334,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:02
DT3208,2025-06-07 05:14:05,2,0,D98,117.45744,0.59461,84.7,0.05,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:05
DT3208,2025-06-07 05:14:08,2,0,D98,117.45744,0.59461,85.0,0.01296,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:08
DT3208,2025-06-07 05:14:11,2,0,D98,117.45744,0.5946,85.2,0.04815,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:11
DT3208,2025-06-07 05:14:14,2,0,D98,117.45744,0.5946,85.2,0.02037,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:14
DT3208,2025-06-07 05:14:17,2,0,D98,117.45744,0.5946,85.1,0.0426,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:17
DT3208,2025-06-07 05:14:20,2,0,D98,117.45744,0.5946,85.1,0.00926,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:20
DT3208,2025-06-07 05:14:23,2,0,D98,117.45744,0.5946,85.0,0.02222,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:23
DT3208,2025-06-07 05:14:26,2,0,D98,117.45745,0.59461,84.7,0.01852,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:26
DT3208,2025-06-07 05:14:29,2,0,D98,117.45745,0.59461,84.5,0.04815,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:29
DT3208,2025-06-07 05:14:32,2,0,D98,117.45745,0.59461,84.4,0.15001,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:32
DT3208,2025-06-07 05:14:35,2,0,D98,117.45745,0.59461,84.3,0.01667,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:35
DT3208,2025-06-07 05:14:38,2,0,D98,117.45745,0.59461,84.1,0.01482,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:38
DT3208,2025-06-07 05:14:41,2,0,D98,117.45745,0.59461,83.8,0.04074,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:41
DT3208,2025-06-07 05:14:44,2,0,D98,117.45745,0.59461,83.9,0.04445,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:44
DT3208,2025-06-07 05:14:47,2,0,D98,117.45745,0.59461,84.1,0.03519,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:47
DT3208,2025-06-07 05:14:50,2,0,D98,117.45745,0.5946,84.5,0.01482,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:50
DT3208,2025-06-07 05:14:53,2,0,D98,117.45745,0.5946,85.0,0.07038,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:53
DT3208,2025-06-07 05:14:56,2,0,D98,117.45745,0.5946,85.5,0.07593,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:56
DT3208,2025-06-07 05:14:59,2,0,D98,117.45745,0.5946,85.9,0.01111,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:14:59
DT3208,2025-06-07 05:15:02,2,0,D98,117.45745,0.5946,86.3,0.07593,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:02
DT3208,2025-06-07 05:15:05,2,0,D98,117.45745,0.5946,86.6,0.03519,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:05
DT3208,2025-06-07 05:15:08,2,0,D98,117.45745,0.5946,86.9,0.04074,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:08
DT3208,2025-06-07 05:15:11,2,0,D98,117.45745,0.5946,87.2,0.03704,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:11
DT3208,2025-06-07 05:15:14,2,0,D98,117.45745,0.5946,87.3,0.04074,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:14
DT3208,2025-06-07 05:15:17,2,0,D98,117.45746,0.5946,87.5,0.03704,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:17
DT3208,2025-06-07 05:15:20,2,0,D98,117.45746,0.5946,87.4,0.02037,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:20
DT3208,2025-06-07 05:15:23,2,0,D98,117.45746,0.5946,87.3,0.08519,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:23
DT3208,2025-06-07 05:15:26,2,0,D98,117.45746,0.59461,87.1,0.03334,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:26
DT3208,2025-06-07 05:15:29,2,0,D98,117.45746,0.59461,87.0,0.05741,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:29
DT3208,2025-06-07 05:15:32,2,0,D98,117.45746,0.59461,86.8,0.02963,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:32
DT3208,2025-06-07 05:15:35,2,0,D98,117.45746,0.59461,86.8,0.11112,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:35
DT3208,2025-06-07 05:15:38,2,0,D98,117.45747,0.59461,86.7,0.02593,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:38
DT3208,2025-06-07 05:15:41,2,0,D98,117.45747,0.59462,86.6,0.07964,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:41
DT3208,2025-06-07 05:15:44,2,0,D98,117.45747,0.59462,86.6,0.03704,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:44
DT3208,2025-06-07 05:15:47,2,0,D98,117.45747,0.59462,86.7,0.0463,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:47
DT3208,2025-06-07 05:15:50,2,0,D98,117.45747,0.59462,86.7,0.02408,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:50
DT3208,2025-06-07 05:15:53,2,0,D98,117.45747,0.59462,86.7,0.03334,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:53
DT3208,2025-06-07 05:15:56,2,0,D98,117.45747,0.59462,86.6,0.03148,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:56
DT3208,2025-06-07 05:15:59,2,0,D98,117.45747,0.59462,86.5,0.03334,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:15:59
DT3208,2025-06-07 05:16:02,2,0,D98,117.45747,0.59462,86.3,0.02778,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:02
DT3208,2025-06-07 05:16:05,2,0,D98,117.45747,0.59462,86.0,0.01667,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:05
DT3208,2025-06-07 05:16:08,2,0,D98,117.45747,0.59462,85.7,0.0463,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:08
DT3208,2025-06-07 05:16:11,2,0,D98,117.45747,0.59462,85.4,0.0426,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:11
DT3208,2025-06-07 05:16:14,2,0,D98,117.45747,0.59462,85.3,0.03889,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:14
DT3208,2025-06-07 05:16:17,2,0,D98,117.45747,0.59461,85.3,0.02037,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:17
DT3208,2025-06-07 05:16:20,2,0,D98,117.45747,0.59461,85.2,0.02963,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:20
DT3208,2025-06-07 05:16:23,2,0,D98,117.45747,0.59461,85.0,0.01852,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:23
DT3208,2025-06-07 05:16:26,2,0,D98,117.45747,0.59461,84.9,0.03519,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:26
DT3208,2025-06-07 05:16:29,2,0,D98,117.45747,0.59461,84.8,0.02408,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:29
DT3208,2025-06-07 05:16:32,2,0,D98,117.45747,0.5946,84.9,0.02593,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:32
DT3208,2025-06-07 05:16:35,2,0,D98,117.45747,0.5946,85.1,0.07038,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:35
DT3208,2025-06-07 05:16:38,2,0,D98,117.45747,0.5946,85.3,0.06297,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:38
DT3208,2025-06-07 05:16:41,2,0,D98,117.45747,0.5946,85.4,0.06482,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:41
DT3208,2025-06-07 05:16:44,2,0,D98,117.45747,0.59459,85.5,0.05,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:44
DT3208,2025-06-07 05:16:47,2,0,D98,117.45747,0.59459,85.4,0.02408,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:47
DT3208,2025-06-07 05:16:50,2,0,D98,117.45747,0.59459,85.4,0.05371,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:50
DT3208,2025-06-07 05:16:53,2,0,D98,117.45746,0.59459,85.4,0.07408,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:53
DT3208,2025-06-07 05:16:56,2,0,D98,117.45746,0.59459,85.3,0.07223,0.0,0.1,0.0,0,0,0,plm on,6/6/2025 21:16:56
